Rivian;Irvine;CA;United States;True;>10000;87;50;0;False;None;{'__typename': 'FundingRound', 'id': 'd73d38fc-a5cd-4ee0-8495-761ac3bde393', 'fundingType': 'private_equity'};None;u;startup;https://rivian.com;['Automotive', 'Electric Vehicles', 'Renewable Energy']
TSMC;;None;Taiwan;True;>10000;52;39;0;False;None;None;None;u;established;http://www.tsmc.com/english/default.htm;['Semiconductor']
Emaar Hospitality Group;Dubai;Dubai;United Arab Emirates;True;1000-5000;27;25;0;False;None;None;None;u;startup;https://www.emaar.com/;['Real Estate']
Booking.com;Amsterdam;NH;Netherlands;True;>10000;176;44;0;False;None;None;None;u;established;https://www.booking.com/;['Travel & Leisure']
Kroger;Cincinnati;OH;United States;True;>10000;121;34;0;False;None;None;None;u;None;https://www.kroger.com/;['Retail']
3M;Saint Paul;MN;United States;True;>10000;221;106;0;False;None;None;None;u;established;https://www.3m.com/;['Engineering']
Honeywell;Mason;OH;United States;True;>10000;272;116;0;False;None;None;None;u;established;https://www.honeywell.com/;['Manufacturing']
eBay;San Jose;CA;United States;True;>10000;308;117;0;False;None;None;None;u;established;https://www.ebay.com;['Internet']
Intuit;Mountain View;CA;United States;True;>10000;290;104;0;False;None;None;None;u;established;https://www.intuit.com;['Software']
AMD;Santa Clara;CA;United States;True;5000-10000;97;55;0;False;None;{'__typename': 'FundingRound', 'id': 'a826765d-4f76-44b5-af31-1ac0d7aa058e', 'fundingType': 'series_c'};None;u;established;https://www.amd.com/;['Cloud', 'Cyber Security', 'Enterprise Software']
FedEx;Memphis;TN;United States;True;>10000;166;42;0;False;None;None;None;u;established;http://www.fedex.com/;['Freight']
DHL;Bonn;NRW;Germany;True;>10000;47;49;0;False;None;None;None;u;established;http://dhl.com;['Logistics & Supply Chain']
Southwest Airlines;Dallas;TX;United States;True;>10000;152;103;0;False;None;None;None;u;established;https://www.southwest.com/;['Aviation & Aerospace']
OCBC Bank;Singapore;None;Singapore;True;>10000;12;32;0;False;None;None;None;u;None;http://ocbc.com;['Banking']
Sephora;Boulogne-Billancourt;IDF;France;True;>10000;137;106;0;False;None;None;None;u;established;https://www.sephora.com/;['Beauty & Cosmetics', 'Consumer Goods', 'Retail']
AudioEye;Tucson;AZ;United States;True;50-200;2;12;0;False;None;{'__typename': 'FundingRound', 'id': '527e43fe-6647-43d7-85a6-16de672e9781', 'fundingType': 'post_ipo_equity'};None;u;None;https://www.audioeye.com/;['Software']
Osho;None;None;None;None;10-50;57;49;0;False;None;None;None;b;startup;https://www.oshohq.com/;['Electronics']
T-Mobile;Bellevue;WA;United States;True;>10000;323;83;0;False;None;None;None;u;established;https://www.t-mobile.com/;['Telecommunications']
United Airlines;Chicago;IL;United States;True;>10000;113;40;0;False;None;None;None;u;None;https://www.united.com/ual/en/us/;['Aviation & Aerospace']
A.P. Moller - Maersk;Copenhagen;None;Denmark;True;>10000;127;93;0;False;None;None;None;u;established;https://www.maersk.com;['Logistics & Supply Chain', 'Transportation']
Slack;San Francisco;CA;United States;True;1000-5000;1029;161;0;False;None;{'__typename': 'FundingRound', 'id': 'ed4daea1-2127-496f-8817-78f9173dcd02', 'fundingType': 'secondary_market'};None;u;established;https://slack.com/digital-hq;['AI/ML', 'Apps', 'Collaboration', 'Email', 'Enterprise Software', 'Software']
Dutch Institute for Vulnerability Disclosure;Den Haag;ZH;Netherlands;True;50-200;111;110;0;False;None;None;None;b;other;https://www.divd.nl/;['Security']
Abbott;Hollywood;FL;United States;True;>10000;188;132;0;False;None;None;None;u;established;http://www.abbott.com/;['Biotechnology', 'Health Care', 'Health Diagnostics', 'Medical Devices', 'Pharmaceutical']
IKEA (Ingka Group);;Skåne län;Sweden;True;>10000;57;22;0;False;None;None;None;u;None;https://www.ikea.com/;['Furniture']
Los Angeles Lakers;Los Angeles;CA;United States;True;200-500;11;29;0;False;None;None;None;u;None;http://lakers.com;['Sports']
Judo Bank;Melbourne;Victoria;Australia;True;200-500;79;422;0;False;None;{'__typename': 'FundingRound', 'id': 'be819ed4-5778-40c6-a83c-ccbbfe7b5ab4', 'fundingType': 'debt_financing'};None;u;startup;https://www.judo.bank/;['Finance']
Bilt Rewards;New York;NY;United States;True;50-200;54;80;0;False;None;None;None;u;startup;https://www.biltrewards.com/;['Finance', 'Rental']
The Hershey Company;Hershey;PA;United States;True;>10000;48;24;0;False;None;None;None;u;None;https://hersheys.com;['Consumer Goods']
Reliance Industries;Mumbai;MH;India;True;>10000;26;20;0;False;None;{'__typename': 'FundingRound', 'id': '6b4f2292-df43-43b9-b2d5-ee56f6e2416e', 'fundingType': 'private_equity'};None;u;established;https://www.ril.com/;['Energy']
SAP;Walldorf;BW;Germany;True;>10000;385;160;0;False;None;None;None;u;established;https://www.sap.com/;['Software']
WeWork;New York;NY;United States;True;5000-10000;351;65;0;False;None;{'__typename': 'FundingRound', 'id': '69a8d295-5de3-4107-8b26-d0e99870df40', 'fundingType': 'series_a'};None;u;established;https://wework.com;['Commercial Real Estate', 'Hotels & Hospitality', 'Logistics & Supply Chain']
Malaysia Airlines;Sepang;Selangor;Malaysia;True;5000-10000;9;24;0;False;None;None;None;u;established;http://malaysiaairlines.com;['Aviation & Aerospace']
Lenovo;Morrisville;NC;United States;True;>10000;178;72;0;False;None;{'__typename': 'FundingRound', 'id': '0ff7eaf8-bd27-46c3-b265-87cff63f3e02', 'fundingType': 'post_ipo_equity'};None;u;established;http://www3.lenovo.com/us/en/;['Computer Hardware']
Coles Group;Hawthorn East;VIC;Australia;True;>10000;14;22;0;False;None;None;None;u;None;http://colesgroup.com.au;['Retail']
Adani Group;None;None;None;None;10-50;5;22;0;False;None;None;None;u;None;https://www.adani.com/;[]
HSBC;London;England;United Kingdom;True;>10000;281;43;0;False;None;None;None;u;None;https://www.hsbc.com/;['Finance']
Kaiser Permanente;Oakland;CA;United States;True;>10000;134;47;0;False;None;None;None;u;established;http://kaiserpermanente.org;['Hospital']
Macy's;New York;NY;United States;True;>10000;92;31;0;False;None;{'__typename': 'FundingRound', 'id': '73f84ba9-97e8-41a7-9477-deeba0cc4716', 'fundingType': 'post_ipo_equity'};None;u;established;https://www.macys.com;['Retail']
Coinbase;San Francisco;CA;United States;True;5000-10000;352;69;0;False;None;{'__typename': 'FundingRound', 'id': 'd57dd5e8-009b-411e-9adf-220f1f32c783', 'fundingType': 'series_a'};None;u;established;https://coinbase.com;['Blockchain', 'Cryptocurrency', 'FinTech', 'Software']
British Airways;Harmondsworth;England;United Kingdom;True;>10000;22;11;0;False;None;None;None;u;None;http://britishairways.com;['Aviation & Aerospace']
McKinsey & Company;New York;NY;United States;True;>10000;298;102;0;False;None;None;None;u;established;https://www.mckinsey.com/;['Consulting']
LinkedIn;Sunnyvale;CA;United States;True;>10000;740;152;0;False;None;None;None;u;established;https://www.linkedin.com/;['Internet']
Emerson Collective;Palo Alto;CA;United States;True;50-200;2;81;0;False;None;None;None;u;established;http://emersoncollective.com;['Community & Lifestyle']
Lazada;Singapore;None;Singapore;True;>10000;103;23;0;False;None;None;None;u;other;http://lazada.com;['Consumer', 'E-Commerce', 'Internet', 'Retail', 'Technology']
Loyal;San Francisco;CA;United States;True;10-50;90;40;0;False;None;{'__typename': 'FundingRound', 'id': 'd83ef236-57ee-4f47-b5c3-4424412ab5dc', 'fundingType': 'series_a'};None;b;startup;https://loyalfordogs.com;['Biotechnology', 'Education']
Genting Group;Kuala Lumpur;None;Malaysia;True;>10000;3;21;0;False;None;None;None;u;None;https://www.genting.com/;['Hotels & Hospitality']
BMW Group;Munich;BY;Germany;True;>10000;94;35;0;False;None;None;None;u;established;https://www.bmwgroup.com/en.html;['Automotive']
TUI Group;;England;United Kingdom;True;>10000;6;33;0;False;None;None;None;u;None;https://www.tui.co.uk/;['Travel & Leisure']
없음;None;None;None;None;1-10;3;2;0;False;None;{'__typename': 'FundingRound', 'id': 'f045e3e8-587e-4eda-bec0-5c4d95278d74', 'fundingType': 'series_c'};None;u;startup;https://www.greenlabs.co.kr;['Agriculture & Farming', 'AgTech']
Blockville;;İstanbul;Türkiye;True;10-50;14;37;0;False;None;None;None;b;startup;http://blockville.co/;['Blockchain', 'Games', 'Information Technology']
Air Canada;Montréal;Québec;Canada;True;>10000;56;30;0;False;None;{'__typename': 'FundingRound', 'id': '409d4342-c448-40bd-b94d-ebf9dc7e3a1b', 'fundingType': 'post_ipo_debt'};None;u;None;http://aircanada.com;['Aviation & Aerospace']
KFC Corporation;Louisville;KY;United States;True;>10000;17;10;0;False;None;None;None;u;None;https://www.kfc.com/;['Restaurants']
Tech Mahindra;Pune;MH;India;True;>10000;155;88;0;False;None;None;None;u;established;https://www.techmahindra.com/en-in/;['Information Technology']
Sunshine Sachs;New York;NY;United States;True;200-500;4;9;0;False;None;None;None;u;established;https://www.sunshinesachs.com/;['Consulting']
LEGO;Billund;None;Denmark;True;>10000;103;22;0;False;None;None;None;u;established;https://www.lego.com/;['Consumer Goods']
Stenson Tamaddon;Phoenix;AZ;United States;True;50-200;42;83;0;False;None;None;None;b;startup;https://www.stentam.com/;['Finance']
7-Eleven;Dallas;TX;United States;True;>10000;19;19;0;False;None;None;None;u;None;https://www.7-eleven.com/;['Retail']
Scotiabank;Toronto;Ontario;Canada;True;>10000;72;60;0;False;None;None;None;u;established;http://scotiabank.com;['Banking']
Tata Motors;;None;India;True;>10000;136;35;0;False;None;{'__typename': 'FundingRound', 'id': '982dd82f-b50f-49e4-bd81-e1cc0cd3a145', 'fundingType': 'post_ipo_equity'};None;u;established;https://www.tatamotors.com/;['Automotive']
Huawei;Shenzhen;Guangdong;China;True;>10000;201;100;0;False;None;None;None;u;established;https://www.huawei.com/;['Telecommunications']
beIN Media Group;Doha;Doha;Qatar;True;1000-5000;1;8;0;False;None;None;None;u;None;https://www.beinmediagroup.com/;['Publishing']
Memphis Grizzlies;Memphis;TN;United States;True;200-500;4;32;0;False;None;None;None;u;None;http://grizzlies.com;['Sports']
Best Buy;Richfield;MN;United States;True;>10000;152;29;0;False;None;None;None;u;None;http://www.bestbuy.com;['Retail']
Royal Bank of Canada;Toronto;ON;Canada;True;>10000;93;34;0;False;None;None;None;u;established;https://www.rbcroyalbank.com/;['Banking']
Michaels;Irving;TX;United States;True;>10000;30;19;0;False;None;{'__typename': 'FundingRound', 'id': '1291a24d-8a55-407a-8b6f-dc00c40194f9', 'fundingType': 'venture'};None;u;established;http://michaels.com;['Retail']
UPS;Atlanta;GA;United States;True;>10000;129;28;0;False;None;None;None;u;None;https://www.ups.com/us/en/Home.page;['Logistics & Supply Chain']
Round Rock ISD;Round Rock;TX;United States;True;5000-10000;117;124;0;False;None;None;None;b;established;https://roundrockisd.org/;['Education']
The Estée Lauder Companies;New York;NY;United States;True;>10000;84;42;0;False;None;None;None;u;None;https://www.elcompanies.com/;['Beauty & Cosmetics']
Snowplow;London;Greater London;United Kingdom;True;50-200;56;157;0;False;None;{'__typename': 'FundingRound', 'id': '4d6ca6a2-7a6a-4790-9289-86bcf29418ef', 'fundingType': 'series_b'};None;b;startup;https://snowplowanalytics.com;['Analytics', 'Information Technology']
Trader Joe's;Monrovia;CA;United States;True;>10000;18;16;0;False;None;None;None;u;None;https://www.traderjoes.com/;['Grocery']
Temasek;Singapore;None;Singapore;True;500-1000;29;31;0;False;None;{'__typename': 'FundingRound', 'id': '2385d832-2789-4cd4-8981-0833963af88e', 'fundingType': 'venture'};None;u;None;https://temasek.com.sg;['Cloud', 'Enterprise Software', 'Information Technology', 'Internet', 'Software', 'Telecommunications']
Credit Suisse;Zürich;ZH;Switzerland;True;>10000;105;41;0;False;None;None;None;u;established;https://www.credit-suisse.com/us/en.html;['Banking']
Southern Glazer's;Miami Gardens;FL;United States;True;>10000;11;35;0;False;None;None;None;u;established;https://www.southernglazers.com/;['Beer, Wine & Spirits']
United Overseas Bank;Singapore;None;Singapore;True;>10000;3;30;0;False;None;None;None;u;None;https://www.uobgroup.com/;['Banking']
Collective Benefits;London;None;United Kingdom;True;50-200;44;61;0;False;None;None;None;b;startup;https://www.collectivebenefits.com/;['Finance', 'InsurTech']
Gartner;Stamford;CT;United States;True;>10000;564;312;0;False;None;None;None;u;established;https://www.gartner.com/en;['Information Technology']
Snowflake;Bozeman;MT;United States;True;5000-10000;258;103;0;False;None;{'__typename': 'FundingRound', 'id': '8ed6e07b-8db4-4437-af65-2fb0d613a18e', 'fundingType': 'series_g'};None;u;established;https://www.snowflake.com/;['Analytics', 'Software']
Capital One;McLean;VA;United States;True;>10000;143;39;0;False;None;{'__typename': 'FundingRound', 'id': 'f6fd83f0-4a6b-4633-afdb-c39865d60af0', 'fundingType': 'series_c'};None;u;established;https://www.capitalone.com;['Apps', 'Software', 'Travel & Leisure']
Charles Schwab;San Francisco;CA;United States;True;>10000;170;137;0;False;None;None;None;u;established;http://www.schwab.com;['Finance']
Visa;Foster City;CA;United States;True;>10000;257;55;0;False;None;None;None;u;established;https://www.visa.com;['Information Technology']
Clutch;Toronto;ON;Canada;True;50-200;181;86;0;False;None;{'__typename': 'FundingRound', 'id': 'b51a0875-6735-45ee-9d86-9e96cf36a6e7', 'fundingType': 'seed'};None;b;startup;https://www.clutch.ca/;['Automotive', 'E-Commerce', 'Marketing']
Lockheed Martin;Bethesda;MD;United States;True;>10000;146;41;0;False;None;None;None;u;established;https://www.lockheedmartin.com/en-us/index.html;['Military']
New Life Church;None;None;None;None;200-500;15;445;0;False;None;None;None;u;other;https://newlifesrb.com;['Non Profit']
Kenga;None;None;None;None;10-50;16;12;0;False;None;None;None;b;startup;https://www.kenga.io;['3D Technology', 'Animation', 'AR/VR', 'Content', 'Creative Agency', 'Design', 'E-Commerce', 'Games', 'Information Technology', 'Intellectual Property', 'Internet', 'Marketing', 'Marketplace', 'Media & Entertainment', 'News & Journalism', 'Photo & Video', 'Platforms', 'Pop Culture', 'Publishing', 'Retail', 'Shopping', 'Streaming', 'Technology', 'Teens & Young Adults', 'Venture Capital', 'Video', 'Video Games']
DBS Bank;Singapore;None;Singapore;True;>10000;34;31;0;False;None;None;None;u;None;http://dbs.com;['Banking']
Sainsbury's;;England;United Kingdom;True;>10000;41;18;0;False;None;None;None;u;None;https://www.sainsburys.co.uk/;['Retail']
Boohoo Group;;England;United Kingdom;True;5000-10000;43;22;0;False;None;None;None;u;None;https://www.boohoo.com/;['Apparel & Fashion']
SiriusXM;New York;NY;United States;True;1000-5000;90;53;0;False;None;None;None;u;established;https://www.siriusxm.com/;['Media & Entertainment']
Emirates;Dubai;Dubai;United Arab Emirates;True;>10000;25;8;0;False;None;None;None;u;None;http://emirates.com;['Aviation & Aerospace']
PadSplit;Atlanta;GA;United States;True;50-200;195;143;0;False;None;{'__typename': 'FundingRound', 'id': '5bd03ae0-a4b4-459c-9ac3-9b62134a5991', 'fundingType': 'series_b'};None;b;startup;https://www.padsplit.com/;['Real Estate']
Chapman and Cutler;Chicago;IL;United States;True;200-500;1;282;0;False;None;None;None;u;None;https://www.chapman.com/;['Legal']
Lyft;San Francisco;CA;United States;True;5000-10000;691;109;0;False;None;{'__typename': 'FundingRound', 'id': '88c40688-b22d-4825-8109-febef6afb481', 'fundingType': 'secondary_market'};None;u;established;http://lyft.com;['Consumer', 'Internet']
Airbus;Blagnac;Occitanie;France;True;>10000;160;67;0;False;None;None;None;u;established;https://www.airbus.com/;['Aviation & Aerospace']
Capgemini;Paris;Île-de-France;France;True;>10000;131;88;0;False;None;None;None;u;established;https://www.capgemini.com;['Information Technology']
Stanford University;Palo Alto;CA;United States;True;>10000;276;317;0;False;None;None;None;u;established;https://www.stanford.edu/;['Higher Education']
Beyond Meat;El Segundo;CA;United States;True;500-1000;88;27;0;False;None;{'__typename': 'FundingRound', 'id': 'db85c1dc-e475-48b2-8229-218bd2243eb3', 'fundingType': 'series_f'};None;u;None;https://www.beyondmeat.com/;['Food & Beverage']
The Wellness Company;None;None;None;None;50-200;8;17;0;False;None;None;None;u;startup;https://twc.health/;['Health & Wellness']
JLL;Chicago;IL;United States;True;>10000;138;77;0;False;None;{'__typename': 'FundingRound', 'id': 'ed33b74d-17a5-401d-a5dd-45b116b73840', 'fundingType': 'post_ipo_debt'};None;u;established;http://jll.com;['Real Estate']
MTR;;Kowloon;Hong Kong;True;1000-5000;3;27;0;False;None;None;None;u;None;http://www.mtr.com.hk/;['Transportation']
Phoenix Suns;Phoenix;AZ;United States;True;500-1000;2;325;0;False;None;None;None;u;None;http://suns.com;['Sports']
ROLEX;Geneva;Geneva;Switzerland;True;>10000;11;8;0;False;None;None;None;u;None;http://rolex.com;['Apparel & Fashion']
